source_file	source_line	wc1_address	wc2_address	source_name	mapping_name	evidence	review_flags	status
src/dib.c	674	00432E00	0045E2C5	GetDIBWindowHandle	GetDIBWindowHandle	WC1-manual-verified		mapped
src/dib.c	680	00432E30	0045E2DA	CachePaletteEntryFromWords	CachePaletteEntryFromWords	WC1-order-exact		mapped
src/dib.c	699	00432EA0	0045E37C	DIBramPalette	DIBramPalette	WC1-fuzzy-followup		mapped
src/dib.c	727	00432F10	0045E46C	DIBsetPalette	DIBsetPalette	WC1-fuzzy-followup		mapped
src/dib.c	778	00433020	0045E61C	GetPaletteEntryAsWords	GetPaletteEntryAsWords	WC1-order-exact		mapped
src/dib.c	789	00433060	0045E667	DIBwholePaletteFromTriplets	DIBwholePaletteFromTriplets	WC1-fuzzy-followup		mapped
src/dib.c	843	00433120	0045E816	DIBwholePaletteFromWords	DIBwholePaletteFromWords	WC1-callgraph-single		mapped
src/dib.c	897	004331E0	0045E9C5	DIBwaitForVerticalBlank	DIBwaitForVerticalBlank	WC1-manual-verified		mapped
src/dib.c	910	004331F0		DirectDrawResultToText				unmapped
src/disk.c	9	0041D120	0040F0D2	ReportPacketLoadError	TextUiFnD120	WC1-fuzzy-followup		mapped
src/disk.c	43	0041D200		LoadPacketIntoBuffer				unmapped
src/disk.c	57	0041D250	0040F49D	LoadPacketAllocated	LoadUiFnD250	WC1-callgraph-propagated		mapped
src/disk.c	82	0041D2E0	0040F5B6	FetchDiskPacketRetrying	FetchDiskPacketRetrying	WC1-fuzzy-very-low		mapped
src/disk.c	149	0041D510	0042067F	InitializeTextContextFromFont	InitializeTextContextFromFont	WC1-fuzzy-very-low		mapped
src/disk.c	179	0041D590		ReleaseTextFont				unmapped
src/disk.c	196	0041D5F0	0040F96E	DrawTextAt	DrawTextAt	WC1-callgraph-propagated		mapped
src/disk.c	215	0041D650		SortSignedByteValuesAscending				unmapped
src/disk.c	245	0041D6C0	004342E8	OpenDiskDataFile	OpenDiskDataFile	WC1-callgraph-propagated		mapped
src/disk.c	279	0041D760		PromptInsertNumberedDisk				unmapped
src/disk.c	388	0041DA00		GetZeroUnused				unmapped
src/disk.c	394	0041DA10		CheckEscaped				unmapped
src/disk.c	419	0041DAA0	0040FA2C	WaitForInputKey	WaitForInputKey	WC1-callgraph-propagated		mapped
src/disk.c	460	0041DBA0	00409120	WaitForSceneAdvance	WaitForSceneAdvance	WC1-fuzzy-very-low		mapped
src/disk.c	503	0041DC70	00421E6D	MoveMenuPointerFromKeyboard	MoveMenuPointerFromKeyboard	WC1-fuzzy-very-low		mapped
src/disk.c	571	0041DDF0	004345A1	EraseLastTextInputCharacter	EraseLastTextInputCharacter	WC1-callgraph-propagated		mapped
src/disk.c	602	0041DEB0	0043456E	WaitForStreamInputKey	LoopAudioStreamFnDEB0	WC1-callgraph-propagated		mapped
src/disk.c	616	0041DEE0	004103A6	initialize_object	initialize_object	WC1-callgraph-propagated		mapped
src/disk.c	627	0041DF40	0041040D	borrow_dust	borrow_dust	WC1-callgraph-single		mapped
src/disk.c	640	0041DF70	004105BF	new_object	new_object	WC1-callgraph-propagated		mapped
src/disk.c	651	0041DFA0	0041062D	initialize_ship	initialize_ship	WC1-callgraph-propagated		mapped
src/disk.c	663	0041DFE0	00410680	any_selected	any_selected	WC1-manual-verified		mapped
src/disk.c	687	0041E040	00410715	remove_weapon	remove_weapon	WC1-manual-verified		mapped
src/disk.c	734	0041E120	00410999	set_objects_data	set_objects_data	WC1-callgraph-propagated		mapped
src/disk.c	850	0041E400	00411172	match_rotation_goal	DoLocalFnE400	WC1-fuzzy-very-low		mapped
src/disk.c	891	0041E520	0041133D	rotate_object_to_goal	GetTbl0059c3c0FnE520	WC1-callgraph-propagated		mapped
src/disk.c	927	0041E710	004117AC	celerate	celerate	WC1-callgraph-propagated		mapped
src/disk.c	942	0041E750	0041181D	approach_speed	approach_speed	WC1-fuzzy-low		mapped
src/disk.c	959	0041E7C0	004118A9	steady_object	steady_object	WC1-manual-verified		mapped
src/disk.c	968	0041E7F0	004118F2	real_velocity	real_velocity	WC1-callgraph-propagated		mapped
src/disk.c	975	0041E820	00411922	fix_velocity	fix_velocity	WC1-callgraph-propagated		mapped
src/disk.c	984	0041E860	0043CE8F	sort_viable_target_list	sort_viable_target_list	WC1-fuzzy-medium		mapped
src/eventmgr.c	10	004355F0	00462625	TranslatePolledInputEvent	TranslatePolledInputEvent	WC1-callgraph-single-low		mapped
src/eventmgr.c	46	004356A0	00462849	QueueInputEventAtCursor	QueueInputEventAtCursor	WC1-callgraph-propagated		mapped
src/eventmgr.c	60	004356E0		AllocateInputEvent				unmapped
src/eventmgr.c	88	00435760	0042C04B	ReleaseInputEvent	ReleaseInputEvent	WC1-fuzzy-medium		mapped
src/eventmgr.c	99	00435790	004629A7	QueueInputEvent	InputTbl0046da94Fn5790	WC1-fuzzy-followup		mapped
src/eventmgr.c	150	004358B0		ReleaseInputEventQueue				unmapped
src/eventmgr.c	165	004358E0		RetainInputEventsOfType				unmapped
src/eventmgr.c	188	00435940		RemoveInputEvent				unmapped
src/eventmgr.c	217	004359C0		GetNextInputEvent				unmapped
src/eventmgr.c	318	00435CC0	00464D5F	PollInputEvent	PollInputEvent	WC1-callgraph-propagated	WC1-review-module-mismatch	mapped
src/eventmgr.c	325	00435CE0		PeekInputEvent				unmapped
src/eventmgr.c	353	00435D80		IsInputEventQueued				unmapped
src/eventmgr.c	363	00435DB0	0046354F	FlushInputEvents	FlushInputEvents	WC1-callgraph-propagated		mapped
src/eventmgr.c	369	00435DC0		ResetAllocationDepth				unmapped
src/eventmgr.c	378	00435DE0		CheckCursor				unmapped
src/eventmgr.c	383	00435E20	004635E3	CaptureMouseCursorBackground	WcOrphanRoutine435E20	WC1-fuzzy-low		mapped
src/eventmgr.c	416	00435EF0	004636F7	DrawMouseCursor	DrawUiFn5EF0	WC1-fuzzy-low		mapped
src/eventmgr.c	445	00435FA0	004637F4	RestoreMouseCursorBackground	GetUiFn5FA0	WC1-fuzzy-low		mapped
src/eventmgr.c	475	00436060	004638F1	RefreshMouseCursorDisplay	BlitUiFn6060	WC1-fuzzy-followup		mapped
src/eventmgr.c	491	004360D0	0046396C	EnterAllocationScope	EnterAllocationScope	WC1-manual-verified		mapped
src/eventmgr.c	497	004360E0	00463E19	LeaveAllocationScope	GetUiFn60E0	WC1-callgraph-propagated		mapped
src/eventmgr.c	503	004360F0	00463EEE	SetMouseCursorShape	SetMouseCursorShape	WC1-manual-verified		mapped
src/eventmgr.c	520	00436160	00463F74	SetMouseHomePosition	SetInputFn6160	WC1-callgraph-single		mapped
src/eventmgr.c	528	00436190	00463FAA	ApplyPackedMousePosition	ApplyPackedMousePosition	WC1-manual-verified		mapped
src/eventmgr.c	536	004361E0	00464009	SetFrameTimerPeriod	SetFrameTimerPeriod	WC1-manual-verified		mapped
src/eventmgr.c	542	004361F0	00464021	SetFrameTimerAndWait	SetFrameTimerAndWait	WC1-manual-verified		mapped
src/eventmgr.c	549	00436210	0046403D	SetFrameTimerPeriodDirect	SetFrameTimerPeriodDirect	WC1-manual-verified		mapped
src/eventmgr.c	555	00436230	00464055	WaitForFrameTick	WaitForFrameTick	WC1-manual-verified		mapped
src/eventmgr.c	561	00436240	00464072	IsFrameTickElapsed	IsFrameTickElapsed	WC1-manual-verified		mapped
src/eventmgr.c	567	00436260	00464141	GetSoundHardwareFlag	GetSoundHardwareFlag	WC1-manual-verified		mapped
src/eventmgr.c	573	004362A0	0046416A	TimerResetHook	TimerResetHook	WC1-manual-verified		mapped
src/eventmgr.c	578	004362B0	0046417A	GetVideoReleaseResult	GetVideoReleaseResult	WC1-manual-verified		mapped
src/eventmgr.c	584	004362C0	0046418D	IdentityWord	DoLocalFn62C0	WC1-callgraph-single-low		mapped
src/eventmgr.c	590	004362D0		TimerStopHook				unmapped
src/eventmgr.c	595	004362E0		GetFixedOneMillion				unmapped
src/eventmgr.c	601	004362F0		GetFixedOneMillionAlt				unmapped
src/eventmgr.c	607	004363A0	004642D6	ClearInputKeyStatePreservingModifiers	ClearInputKeyStatePreservingModifiers	WC1-fuzzy-followup		mapped
src/eventmgr.c	620	004363E0		ClearInputKeyState				unmapped
src/eventmgr.c	628	00436420	0046431A	SetInputKeyState	SetInputKeyState	WC1-fuzzy-medium		mapped
src/eventmgr.c	641	00436460		sort_object_depth				unmapped
src/eventmgr.c	696	00436520	00433690	draw_sorted_objects_to_buffer	draw_sorted_objects_to_buffer	WC1-callgraph-single-low		mapped
src/eventmgr.c	820	00436650	0046470E	intro_drawbackgroundships	intro_drawbackgroundships	WC1-callgraph-propagated		mapped
src/eventmgr.c	905	00436740	004648C5	set_up_screen_viewport	set_up_screen_viewport	WC1-fuzzy-medium		mapped
src/eventmgr.c	973	004368C0		MouseIdleHook				unmapped
src/eventmgr.c	978	004368E0		GetNavRangeSentinel				unmapped
src/eventmgr.c	984	004368F0		GetOriginalFreeMemory				unmapped
src/eventmgr.c	990	00436900		StartupHook				unmapped
src/eventmgr.c	996	00436910		JoystickEdgeHook				unmapped
src/eventmgr.c	1002	00436950	00464B3A	FreeIfNotNull	DoLocalFn6950	WC1-callgraph-propagated		mapped
src/eventmgr.c	1009	00436970		GetStartupErrorCode				unmapped
src/eventmgr.c	1016	00436980		ShutdownHook				unmapped
src/eventmgr.c	1023	004369A0		SelectDiskDriveHook				unmapped
src/eventmgr.c	1029	004369B0		GetCurrentDiskDriveHook				unmapped
src/eventmgr.c	1035	004369C0		GetShutdownErrorCode				unmapped
src/eventmgr.c	1042	004369D0		VideoReleaseHook				unmapped
src/eventmgr.c	1047	004369E0		ExitCleanupHook				unmapped
src/eventmgr.c	1052	00436A00		IsVectorWithinRange				unmapped
src/eventmgr.c	1063	00436A30		shrink_vector				unmapped
src/eventmgr.c	1076	00436A70		shrink				unmapped
src/eventmgr.c	1098	00436C70	0042BAC0	FillGraphicSuffix	FillGraphicSuffix	WC1-fuzzy-followup		mapped
src/eventmgr.c	1113	00436CB0	0042BB17	ConvertChar_Int	ConvertChar_Int	WC1-fuzzy-medium		mapped
src/geom.c	10	00418080	00453B30	MeasureTextPixelWidthClamped	MeasureTextPixelWidthClamped	WC1-callgraph-propagated		mapped
src/geom.c	27	004180C0	004389FE	SeekPacketSection	SeekPacketSection	WC1-fuzzy-very-low		mapped
src/geom.c	57	00418130		GetMusicDriverPresent				unmapped
src/geom.c	63	00418140	0040ED9F	CollectActivePaletteIndices	CollectActivePaletteIndices	WC1-fuzzy-very-low		mapped
src/geom.c	91	004181C0	00428E5C	get_ship_max_velocity	get_ship_max_velocity	WC1-fuzzy-medium		mapped
src/geom.c	102	00418210	0040A481	recalc_max_velocity	recalc_max_velocity	WC1-fuzzy-low		mapped
src/geom.c	122	00418280		drain_fuel				unmapped
src/geom.c	130	004182B0		damage_ion_drive				unmapped
src/geom.c	147	004182F0	0040A5A0	GetShipAccelerationRate	GetShipAccelerationRate	WC1-callgraph-propagated		mapped
src/geom.c	159	00418330	0040A691	point_at	SetTbl0059bce0Fn8330	WC1-fuzzy-low		mapped
src/geom.c	170	004183A0	0040A6F7	look_at	DoLocalFn83A0	WC1-fuzzy-followup		mapped
src/geom.c	176	004183D0	0040A725	position_relative	position_relative	WC1-fuzzy-low		mapped
src/geom.c	191	00418420	0040A774	position_relative_ijk	position_relative_ijk	WC1-manual-verified		mapped
src/geom.c	201	004184C0	0040A81B	FixedToShortSaturating	FixedToShortSaturating	WC1-fuzzy-medium		mapped
src/geom.c	211	004184E0	0040A867	MinInt	DoLocalFn84E0	WC1-order-exact		mapped
src/geom.c	218	004184F0	0040A893	MaxInt	DoLocalFn84F0	WC1-order-exact		mapped
src/geom.c	225	00418500	0040A8BF	AbsInt	DoLocalFn8500	WC1-callgraph-single		mapped
src/geom.c	233	00418510		intfract_sign				unmapped
src/geom.c	246	00418520		SignShort				unmapped
src/geom.c	254	00418540	0040A8EB	SignFixed	DoLocalFn8540	WC1-fuzzy-medium		mapped
src/geom.c	262	00418560	0040A925	WrapDegrees	DoLocalFn8560	WC1-fuzzy-medium		mapped
src/geom.c	275	00418590	0040A981	equ_vector	equ_vector	WC1-manual-verified		mapped
src/geom.c	282	004185C0	0040A9D1	IsPairEqualityDifferentFromFlag	IsPairEqualityDifferentFromFlag	WC1-manual-verified		mapped
src/geom.c	288	004185F0	0040AA0B	zero_vector	zero_vector	WC1-callgraph-propagated		mapped
src/geom.c	296	00418600	0040AA37	negate_vector	negate_vector	WC1-manual-verified		mapped
src/geom.c	304	00418620	0040AA6A	AddFixedVectors	AddFixedVectors	WC1-callgraph-propagated		mapped
src/geom.c	313	00418650	0040AAA8	SubtractFixedVectors	SubtractFixedVectors	WC1-callgraph-propagated		mapped
src/geom.c	322	00418680	0040AAE6	ComputeVectorDelta	ComputeVectorDelta	WC1-callgraph-propagated		mapped
src/geom.c	330	004186B0	0040AB24	ScaleFixedVector	ScaleFixedVector	WC1-manual-verified		mapped
src/geom.c	338	00418700	0040AB78	divide_vector	divide_vector	WC1-fuzzy-followup		mapped
src/geom.c	346	00418750	0040ABCC	ChooseRandomSignedMagnitude	ChooseRandomSignedMagnitude	WC1-manual-verified		mapped
src/geom.c	357	00418780	0040AC24	MakeRandomVectorFixed	MakeRandomVectorFixed	WC1-fuzzy-low		mapped
src/geom.c	371	004187E0	0040AC88	FillFixedVectorWithRandomComponents	FillFixedVectorWithRandomComponents	WC1-fuzzy-followup		mapped
src/geom.c	377	00418800	0040ACA5	random_radial	random_radial	WC1-manual-verified		mapped
src/geom.c	388	00418840		MakeRandomNormalizedVector				unmapped
src/geom.c	397	00418890	0040ACE0	rectangular_to_spherical	DoLocalFn8890	WC1-fuzzy-low		mapped
src/geom.c	417	00418980		ConvertShortVectorToFixedVector				unmapped
src/geom.c	432	004189B0	0040AD89	ConvertFixedVectorToShortVector	ConvertFixedVectorToShortVector	WC1-manual-verified		mapped
src/geom.c	443	004189E0	0040ADC2	dot_product	dot_product	WC1-manual-verified		mapped
src/geom.c	451	00418A30	0040AE18	vector_angle	vector_angle	WC1-manual-verified		mapped
src/geom.c	459	00418A80	0040AE70	vector_cross_product	DoLocalFn8A80	WC1-fuzzy-low		mapped
src/geom.c	471	00418B10	0040AF18	NormalizeFixedVector	NormalizeFixedVector	WC1-fuzzy-followup		mapped
src/geom.c	485	00418B60	0040AF99	vector_length_in_dir	vector_length_in_dir	WC1-manual-verified		mapped
src/geom.c	497	00418BB0	0040AFFA	vector_component_in_dir	vector_component_in_dir	WC1-manual-verified		mapped
src/geom.c	508	00418BE0	0040B02F	rotate_about_i	rotate_about_i	WC1-manual-verified		mapped
src/geom.c	528	00418D00	0040B17F	rotate_about_j	rotate_about_j	WC1-manual-verified		mapped
src/geom.c	548	00418E40	0040B2CF	rotate_about_k	DoLocalFn8E40	WC1-callgraph-propagated		mapped
src/geom.c	568	00418F60	0040B41F	init_ijk	SetTbl0059bce8Fn8F60	WC1-callgraph-propagated		mapped
src/geom.c	585	00418FD0	0040B550	copy_frame	copy_frame	WC1-manual-verified		mapped
src/geom.c	596	00419050	0040B5DF	fix_objects_ijk	SetUiFn9050	WC1-fuzzy-followup		mapped
src/geom.c	610	004190B0	0040B699	transform_to_objects_frame	transform_to_objects_frame	WC1-manual-verified		mapped
src/geom.c	619	00419110	0040B747	alter_pitch	GetUiFn9110	WC1-callgraph-propagated		mapped
src/geom.c	627	00419150	0040B706	alter_yaw	GetUiFn9150	WC1-fuzzy-followup		mapped
src/geom.c	635	00419190	0040B788	alter_roll	GetUiFn9190	WC1-callgraph-propagated		mapped
src/geom.c	643	004191D0	0040B7C9	distance_between_points	distance_between_points	WC1-manual-verified		mapped
src/geom.c	655	00419210	0040B805	distance_from_point	distance_from_point	WC1-manual-verified		mapped
src/geom.c	667	00419260	0040B85C	distance_from_object	distance_from_object	WC1-callgraph-propagated		mapped
src/geom.c	674	00419290	0040B898	get_facing_range_from_point	get_facing_range_from_point	WC1-manual-verified		mapped
src/geom.c	688	00419310	0040B92F	get_facing_range_from_object	get_facing_range_from_object	WC1-manual-verified		mapped
src/geom.c	700	00419390		ship_vs_point				unmapped
src/geom.c	706	004193B0	0042A222	ship_vs_ship	ship_vs_ship	WC1-callgraph-propagated		mapped
src/geom.c	712	004193D0	0040B9B5	facing_to_object	facing_to_object	WC1-callgraph-propagated		mapped
src/geom.c	726	00419440	0040BA2E	match_roll_orientation	match_roll_orientation	WC1-callgraph-propagated		mapped
src/geom.c	744	004194D0	0040BADB	set_ship_rotation_goals	set_ship_rotation_goals	WC1-fuzzy-followup		mapped
src/geom.c	789	00419620	0040BC6B	point_ship	point_ship	WC1-callgraph-propagated		mapped
src/geom.c	798	00419660	0040BCA9	point_ship_at_point	point_ship_at_point	WC1-manual-verified		mapped
src/geom.c	808	004196A0	0040BCE8	point_ship_at_object	point_ship_at_object	WC1-callgraph-propagated		mapped
src/geom.c	814	004196C0	0040BD0E	point_capital_ship_at_object	point_capital_ship_at_object	WC1-manual-verified		mapped
src/geom.c	824	00419710	0040BDC2	point_ship_behind_object	point_ship_behind_object	WC1-manual-verified		mapped
src/geom.c	835	00419790	0040BE3A	point_ship_below_object	point_ship_below_object	WC1-fuzzy-low		mapped
src/geom.c	846	00419810	0040BD58	point_perpendicular_to_point	point_perpendicular_to_point	WC1-fuzzy-very-low		mapped
src/geom.c	856	00419850	0040BEB0	point_perpendicular	point_perpendicular	WC1-callgraph-propagated		mapped
src/geom.c	862	00419870	0040BED6	point_parallel	point_parallel	WC1-manual-verified		mapped
src/geom.c	869	004198A0	0042A823	MoveObjectAlongDirection	MoveObjectAlongDirection	WC1-callgraph-single-low		mapped
src/geom.c	881	00419950	0040BF0B	NormalizeAndScaleVector	NormalizeAndScaleVector	WC1-fuzzy-low		mapped
src/geom.c	888	00419970	0040BF36	SetVectorFixedPoint	DoLocalFn9970	WC1-fuzzy-followup		mapped
src/geom.c	898	00419990	0040BF55	IsPointWithinRange	IsPointWithinRange	WC1-callgraph-propagated		mapped
src/geom.c	907	004199C0	0040BF8C	check_for_collision	check_for_collision	WC1-order-exact		mapped
src/geom.c	943	00419A70	0040C08C	position_child	position_child	WC1-manual-verified		mapped
src/geom.c	962	00419B40	0040C1DA	child_object	child_object	WC1-manual-verified		mapped
src/geom.c	969	00419B70	0040C211	get_ship_slot	get_ship_slot	WC1-callgraph-single-low		mapped
src/geom.c	985	00419BA0	0040C266	find_vacant_3d_object	find_vacant_3d_object	WC1-callgraph-propagated		mapped
src/geom.c	1000	00419BD0	0040C2C9	remove_object	remove_object	WC1-fuzzy-followup		mapped
src/geom.c	1033	00419CC0	0040C46C	apply_force_to_objects_center	apply_force_to_objects_center	WC1-callgraph-propagated		mapped
src/geom.c	1046	00419D10	0040C4D1	apply_force_to_object	apply_force_to_object	WC1-fuzzy-low		mapped
src/geom.c	1105	00419F70	0040C796	rotational_acceleration	rotational_acceleration	WC1-fuzzy-low		mapped
src/geom.c	1145	0041A0F0	0040C959	ClampVectorTo30	ClampVectorTo30	WC1-order-exact		mapped
src/geom.c	1158	0041A110	0040C99F	ClampTo30	DoLocalFnA110	WC1-fuzzy-medium		mapped
src/geom.c	1169	0041A130		IsPointWithinEyeViewCone				unmapped
src/geom.c	1196	0041A1D0	0040C9DD	transform_objects_to_your_view	ScanTbl0059d9b0FnA1D0	WC1-fuzzy-very-low		mapped
src/geom.c	1321	0041A530	0040CEF6	set_background_objects_rotation	SetTbl0059cd90FnA530	WC1-fuzzy-very-low		mapped
src/geom.c	1346	0041A610	0040CFF8	get_right_shape	LoadTbl0059dd90FnA610	WC1-callgraph-propagated		mapped
src/geom.c	1468	0041A9D0	004593D6	InitializeModalTextPanel	InitializeModalTextPanel	WC1-fuzzy-very-low		mapped
src/geom.c	1503	0041AAE0	00459527	DrawModalTextPanel	DrawModalTextPanel	WC1-order-exact		mapped
src/geom.c	1526	0041AB60	004595AA	RestoreModalTextPanel	RestoreModalTextPanel	WC1-manual-verified		mapped
src/geom.c	1534	0041AB90	004595EF	ShowModalTextPanel	ShowModalTextPanel	WC1-fuzzy-medium		mapped
src/geom.c	1586	0041AD10	0045979B	ReleaseModalTextPanel	ReleaseModalTextPanel	WC1-fuzzy-followup		mapped
src/geom.c	1598	0041AD50		AnySavedGames				unmapped
src/gr.c	9	00440C00	00425A16	ValidateViewportBounds	ValidateViewportBounds	WC1-fuzzy-followup		mapped
src/gr.c	48	00440CF0	00425B9E	ClipViewportToScreen	ClipViewportToScreen	WC1-manual-verified		mapped
src/gr.c	55	00440D10	00425BBF	SetSolidColourTranslation	SetSolidColourTranslation	WC1-fuzzy-very-low		mapped
src/gr.c	63	00440D50	00425BF6	PrepareShapeRLEData	PrepareShapeRLEData	WC1-fuzzy-very-low		mapped
src/gr.c	172	00440FE0	00425FB4	DrawSpriteTransformed	DrawSpriteTransformed	WC1-fuzzy-very-low		mapped
src/gr.c	210	00441140	004261D5	RasterLineHook	DoLocalFn1140	WC1-callgraph-single		mapped
src/gr.c	216	00441150	004261E5	DrawFontGlyph	DrawFontGlyph	WC1-fuzzy-low		mapped
src/gr.c	287	00441370	00426694	MarkActivePaletteEntries	MarkActivePaletteEntries	WC1-manual-verified		mapped
src/gr.c	304	004413C0	004266B1	GetPaletteEntry	GetPaletteEntry	WC1-manual-verified		mapped
src/gr.c	310	004413E0	004266CC	SetPaletteEntry	PaletteLocalFn13E0	WC1-callgraph-propagated		mapped
src/gr.c	316	00441400	004266E7	DrawSpriteDefault	DrawSpriteDefault	WC1-callgraph-propagated		mapped
src/gr.c	325	00441450	00426769	CaptureSpriteBackground	LoopLocalFn1450	WC1-callgraph-propagated		mapped
src/gr.c	460	00441740	00426B96	RestoreSpriteBackground	LoopUiFn1740	WC1-callgraph-propagated		mapped
src/gr.c	597	00441A40	00426FD9	DrawSolidColourSprite	DrawSolidColourSprite	WC1-callgraph-propagated		mapped
src/gr.c	607	00441A90	00427047	CopyViewportContents	CopyViewportContents	WC1-callgraph-propagated		mapped
src/gr.c	622	00441AE0	00427123	ClearViewport	ClearViewport	WC1-auto-vt		mapped
src/gr.c	635	00441B20	00427179	DrawViewportPixel	DrawViewportPixel	WC1-auto-vt		mapped
src/gr.c	645	00441B60	004271D2	GetViewportPixel	GetViewportPixel	WC1-auto-vt		mapped
src/gr.c	654	00441BA0	0042722E	DrawViewportLine	DrawViewportLine	WC1-manual-verified		mapped
src/gr.c	665	00441BF0	004272A5	TriangleRasterizerHook	TriangleRasterizerHook	WC1-manual-verified		mapped
src/gr.c	670	00441C70	00427E1B	DrawFilledViewportRect	DrawFilledViewportRect	WC1-manual-verified		mapped
src/gr.c	689	00441CF0	00427EC8	DrawViewportBorder	DrawViewportBorder	WC1-fuzzy-followup		mapped
src/gr.c	712	00441DD0	00428023	DrawViewportEllipse	DrawViewportEllipse	WC1-fuzzy-followup		mapped
src/gr.c	724	00441E20	0042808F	FillViewportEllipse	FillViewportEllipse	WC1-fuzzy-followup		mapped
src/gr.c	736	00441E70	004280FB	DrawViewportEllipseShadow	DrawViewportEllipseShadow	WC1-callgraph-propagated		mapped
src/gr.c	748	00441FC0		DrawSpriteScaled				unmapped
src/gr.c	757	00442000	00428344	DrawSolidColourSpriteScaled	DoLocalFn2000	WC1-callgraph-propagated		mapped
src/gr.c	768	00442050	004283A4	GetTransformedShapeBounds	GetTransformedShapeBounds	WC1-fuzzy-very-low		mapped
src/gr.c	845	00442200	00428690	fizzle_fade	fizzle_fade	WC1-callgraph-propagated		mapped
src/gr.c	881	00442300	00427DE8	snow_viewport	snow_viewport	WC1-fuzzy-very-low		mapped
src/gr.c	891	00442330	00428979	UpdateStreamerStoppedFlag	UpdateStreamerStoppedFlag	WC1-manual-verified		mapped
src/gr.c	899	00442350	0042894B	SignalAudioMixerWakeEvent	SignalAudioMixerWakeEvent	WC1-fuzzy-very-low		mapped
src/gr.c	906	00442370	00428900	InitializeAudioStreamer	InitializeAudioStreamer	WC1-auto-vt		mapped
src/gr.c	917	004423B0	004289BF	Streamer_open	Streamer_open	WC1-fuzzy-followup		mapped
src/gr.c	936	00442430	00428A2F	Streamer_play	Streamer_play	WC1-fuzzy-very-low		mapped
src/gr.c	946	00442460	00428A6D	Streamer_stop	Streamer_stop	WC1-manual-verified		mapped
src/gr.c	956	004424B0	00428AEB	ClearStreamerTrigger	ClearStreamerTrigger	WC1-auto-vt		mapped
src/gr.c	963	004424D0	00428B3C	Streamer_trigger	Streamer_trigger	WC1-manual-verified		mapped
src/gr.c	979	00442520	00428BAD	SetStreamerIntensity	SetStreamerIntensity	WC1-manual-verified		mapped
src/gr.c	989	00442550		ForceStreamerTrigger				unmapped
src/gr.c	1001	00442590	00428DA3	SetMusicStreamVolume	HelperOf427F20B	WC1-auto-vt		mapped
src/gr.c	1008	004425D0	00428B86	Streamer_close	Streamer_close	WC1-auto-vt		mapped
src/gr.c	1017	00442600	00428D09	ReadCheaterFlagFromRegistry	ReadCheaterFlagFromRegistry	WC1-auto-vt		mapped
src/hudmsg.c	11	00428E70	00464E1E	MeasureMessageWidth	GetCombatFn8E70	WC1-fuzzy-very-low		mapped
src/hudmsg.c	19	00428EA0	00418ECD	WaitForKeyAcknowledge	WaitForKeyAcknowledge	WC1-callgraph-propagated		mapped
src/hudmsg.c	52	00428F20	00437C2E	ShowModalMessage	ShowModalMessage	WC1-callgraph-transfer		mapped
src/hudmsg.c	75	00428F80	00437C96	ReportOutOfMemoryAndExit	ReportOutOfMemoryAndExit	WC1-auto-vt		mapped
src/hudmsg.c	82	00428FA0	00437DFA	ShowOnScreenMessage	ShowOnScreenMessage	WC1-callgraph-transfer		mapped
src/hudmsg.c	130	004290A0	00437F2F	ShowGamePausedBanner	ShowGamePausedBanner	WC1-fuzzy-very-low		mapped
src/hudmsg.c	140	004290D0	00437F77	ShowVersionBanner	ShowVersionBanner	WC1-auto-vt		mapped
src/hudmsg.c	147	004290F0	00437F9A	SetMessageDisplaySpeed	SetMessageDisplaySpeed	WC1-fuzzy-followup		mapped
src/hudmsg.c	156	00429120	00437FD3	ReportFramesSkipped	ReportFramesSkipped	WC1-fuzzy-followup		mapped
src/hudmsg.c	165	00429160	0046733D	HandleSpaceFlightControls	HandleDebugCheatKeys	WC1-fuzzy-followup		mapped
src/hudmsg.c	604	00429DD0	004690FF	Draw_3Space_Frame	Draw_3Space_Frame	WC1-fuzzy-low	WC1-review-module-mismatch	mapped
src/hudmsg.c	631	00429E30	00424E8C	GetArcadeBonus	GetArcadeBonus	WC1-fuzzy-high		mapped
src/hudmsg.c	641	00429E70		FigureArcadeTime				unmapped
src/hudmsg.c	648	00429E90	00434EBC	DrawArcadeScorePanel	DrawArcadeScorePanel	WC1-callgraph-single-low		mapped
src/hudmsg.c	659	00429EE0		UpdateArcadeScoreDisplay				unmapped
src/hudmsg.c	692	00429FC0	0046903F	RenderSpaceViewFrame	RenderSpaceViewFrame	WC1-callgraph-propagated	WC1-review-module-mismatch	mapped
src/hudmsg.c	726	0042A0C0	00401A10	RefreshCockpitStatus	UiRoutine06	WC1-callgraph-propagated		mapped
src/hudmsg.c	735	0042A0E0	00469143	GetShipDistanceToNavPoint	GetShipDistanceToNavPoint	WC1-callgraph-propagated		mapped
src/hudmsg.c	745	0042A120	0046918D	FindNearestNavPoint	FindNearestNavPoint	WC1-callgraph-propagated		mapped
src/hudmsg.c	762	0042A170	00469223	ReleaseStaleNavTarget	ReleaseStaleNavTarget	WC1-callgraph-propagated		mapped
src/hudmsg.c	772	0042A190	0046925E	RunSpaceFlight	RunSpaceFlight	WC1-callgraph-propagated	WC1-review-module-mismatch	mapped
src/hudmsg.c	902	0042A520	004695FD	calculate_damage_level	calculate_damage_level	WC1-fuzzy-medium	WC1-review-module-mismatch	mapped
